title,price,location,link
Rumah Baru Siaphuni Di Golf Pondok Cabe Dekat Mrt Tol Free Biaya2,Rp 1.2 M,Tangerang Pondok Cabe,https://www.rumah123.com/properti/tangerang-pondok-cabe/rumah-baru-siaphuni-di-golf-pondok-cabe-dekat-mrt-tol-free-biaya2-hos40488354/
Dijual Rumah Semi Furnished Mozia Amarine Bsd City (No Cobroke),Rp 1.75 M,Tangerang Bsd City,https://www.rumah123.com/properti/tangerang-bsd-city/dijual-rumah-semi-furnished-mozia-amarine-bsd-city-no-cobroke-hos40872229/
Rumah Siap Huni Akses Jalan 3 Mobil SHM di Tebet,Rp 13.5 M,Jakarta Selatan Tebet,https://www.rumah123.com/properti/jakarta-selatan-tebet/rumah-siap-huni-akses-jalan-3-mobil-shm-di-tebet-hos40961725/
Dijual Rumah 2 Lantai Kondisi Baru Bebas Macet Depan Akses Tol Persis,Rp 1.2 M,Depok Cinere,https://www.rumah123.com/properti/depok-cinere/dijual-rumah-2-lantai-kondisi-baru-bebas-macet-depan-akses-tol-persis-hos40784281/
Brand New House Modern Design With Pool Cilandak,Rp 9.8 M,Jakarta Selatan Cilandak,https://www.rumah123.com/properti/jakarta-selatan-cilandak/brand-new-house-modern-design-with-pool-cilandak-hos40878996/
Komplek Taman Gayungsari Barat I Surabaya Rumah 2 Lantai,Rp 2.85 M,Surabaya Gayungan,https://www.rumah123.com/properti/surabaya-gayungan/komplek-taman-gayungsari-barat-i-surabaya-rumah-2-lantai-hos40770220/
"Turun Harga - Best Price Luxury House, Prime Location Permata Hijau Jakarta Selatan",Rp 18 M,Jakarta Selatan Permata Hijau,https://www.rumah123.com/properti/jakarta-selatan-permata-hijau/turun-harga-best-price-luxury-house-prime-location-permata-hijau-jakarta-selatan-hos40819363/
"Dijual Cluster Cassia Hook Sudah Renovasi, Jakarta Garden City 007",Rp 3.7 M,Jakarta Timur Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/dijual-cluster-cassia-hook-sudah-renovasi-jakarta-garden-city-007-hos17697039/
Rumah LT 104 Hadap Utara 15 Menit ke Bintaro Jaya Xchange Mall J-38766,Rp 1.33 M,Tangerang Selatan Bintaro,https://www.rumah123.com/properti/tangerang-selatan-bintaro/rumah-lt-104-hadap-utara-15-menit-ke-bintaro-jaya-xchange-mall-j38766-hos40393914/
Rumah 2 Lantai Hook Dekat AEON Jakarta Garden City Siap Huni J38768,Rp 640 Juta,Jakarta Timur Jakarta Garden City,https://www.rumah123.com/properti/jakarta-timur-jakarta-garden-city/rumah-2-lantai-hook-dekat-aeon-jakarta-garden-city-siap-huni-j38768-hos40610172/
Rumah Tanah Luas 8 Menit ke Mandaya Royal Hospital Puri Dibantu KPR J38880,Rp 2.77 M,Jakarta Barat Puri Indah,https://www.rumah123.com/properti/jakarta-barat-puri-indah/rumah-tanah-luas-8-menit-ke-mandaya-royal-hospital-puri-dibantu-kpr-j38880-hos40792390/
Rumah Tinggal Komplek Bukit Cengkeh II,Rp 3.5 M,Depok Cimanggis,https://www.rumah123.com/properti/depok-cimanggis/rumah-tinggal-komplek-bukit-cengkeh-ii-hos38997139/
Rumah Dijual di Pondok Indah Posisi Hook,Rp 16 M,Jakarta Selatan Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/rumah-dijual-di-pondok-indah-posisi-hook-hos40788130/
Dijual Rumah 2Lantai Wiyung Surabaya Barat Nego,Rp 2.7 M,Surabaya Wiyung,https://www.rumah123.com/properti/surabaya-wiyung/dijual-rumah-2lantai-wiyung-surabaya-barat-nego-hos40781417/
Rumah Hadap Timur 5 menit ke Metropolitan Mall Cibubur Dibantu KPR J-37744,Rp 760 Juta,Bogor Cileungsi,https://www.rumah123.com/properti/bogor-cileungsi/rumah-hadap-timur-5-menit-ke-metropolitan-mall-cibubur-dibantu-kpr-j37744-hos40082847/
Rumah Tinggal Golden Park 2 Cluster Sakura,Rp 821 Juta,Tangerang Cisauk,https://www.rumah123.com/properti/tangerang-cisauk/rumah-tinggal-golden-park-2-cluster-sakura-hos40830516/
Rumah Tinggal Golden Park 2 Cluster Tropical Garden,Rp 982 Juta,Tangerang Cisauk,https://www.rumah123.com/properti/tangerang-cisauk/rumah-tinggal-golden-park-2-cluster-tropical-garden-hos40831574/
Rumah Luas SHM Akses Dekat Gerbang Tol Marga Jaya 2 Bebas Banjir J38187,Rp 1.66 M,Bekasi Bekasi Utara,https://www.rumah123.com/properti/bekasi-bekasi-utara/rumah-luas-shm-akses-dekat-gerbang-tol-marga-jaya-2-bebas-banjir-j38187-hos40273372/
Rumah Siap Huni 15 menit ke Stasiun Cisauk 2 Lt Hadap Utara J39296,Rp 720 Juta,Tangerang Cisauk,https://www.rumah123.com/properti/tangerang-cisauk/rumah-siap-huni-15-menit-ke-stasiun-cisauk-2-lt-hadap-utara-j39296-hos40619921/
"Rumah Mewah 2 Lantai,Siap Huni,Lingkungan Asri dan Nyaman. Dekat Mall Ccm Cibinong Bogor, Legalitas SHM. Perumahan Nirwana Estate",Rp 2.3 M,Bogor Cibinong,https://www.rumah123.com/properti/bogor-cibinong/rumah-mewah-2-lantaisiap-hunilingkungan-asri-dan-nyaman-dekat-mall-ccm-cibinong-bogor-legalitas-shm-perumahan-nirwana-hos40911906/
Rumah di Taman Modern Cakung 3 Lantai 354M2 SHM,Rp 2.5 M,Jakarta Timur Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/rumah-di-taman-modern-cakung-3-lantai-354m2-shm-hos19053360/
Rumah Jalan 2 Mobil Bebas Banjir Belakang Mall Mkg Gading Indah,Rp 1.85 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/rumah-jalan-2-mobil-bebas-banjir-belakang-mall-mkg-gading-indah-hos40877630/
"Murah !! Rumah 3 Lantai Dalam Cluster Sentul City, Jual Cepat Semi Furnish, Cocok Buat Villa",Rp 1.75 M,Bogor Sentul City,https://www.rumah123.com/properti/bogor-sentul-city/murah-rumah-3-lantai-dalam-cluster-sentul-city-jual-cepat-semi-furnish-cocok-buat-villa-hos39294811/
Rumah Cluster Asia 11X18 Hook Renov 2.5 Lantai,Rp 4.7 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/rumah-cluster-asia-11x18-hook-renov-25-lantai-hos40287785/
Dijual Rumah Akses Toll Hanya 5 Menit Green Lake City SHM,Rp 5.3 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-rumah-akses-toll-hanya-5-menit-green-lake-city-shm-hos40874093/
Town House Jalan Ikan Ikan Rawamangun,Rp 1.75 M,Jakarta Timur Rawamangun,https://www.rumah123.com/properti/jakarta-timur-rawamangun/town-house-jalan-ikan-ikan-rawamangun-hos16948201/
Rumah Premium Murah Industrial 2 Lt Citraland Depan Dekat Pakuwon,Rp 5.8 M,Surabaya Citraland,https://www.rumah123.com/properti/surabaya-citraland/rumah-premium-murah-industrial-2-lt-citraland-depan-dekat-pakuwon-hos39647692/
Premium Gress Minimalis 3 Lt Murah Citraland Dekat Graha Family,Rp 8.9 M,Surabaya Citraland,https://www.rumah123.com/properti/surabaya-citraland/premium-rumah-minimalis-3-lt-lux-murah-citraland-hos40329085/
Rumah Mewah Jalan Raya Citraland Komersial Dekat Gwalk Graha,Rp 9.99 M,Surabaya Citraland,https://www.rumah123.com/properti/surabaya-citraland/rumah-siap-pakai-mewah-3-lt-murah-citraland-raya-hos40840309/
Murah Premium Gress Minimalis 2 Lt Lux Citraland Jalan Kembar,Rp 13.9 M,Surabaya Citraland,https://www.rumah123.com/properti/surabaya-citraland/murah-premium-gress-minimalis-2-lt-lux-citraland-jalan-kembar-hos39647155/
Rumah 15 Menit ke Stasiun Tambun Siap Huni Dibantu KPR J-38352,Rp 610 Juta,Bekasi Bekasi,https://www.rumah123.com/properti/bekasi-bekasi/rumah-15-menit-ke-stasiun-tambun-siap-huni-dibantu-kpr-j38352-hos40416661/
Rumah 10 Menit ke Mall Paradise Walk Serpong Hadap Utara Dibantu KPR J-34135,Rp 500 Juta,Tangerang Selatan Serpong,https://www.rumah123.com/properti/tangerang-selatan-serpong/rumah-10-menit-ke-mall-paradise-walk-serpong-hadap-utara-dibantu-kpr-j34135-hos40178202/
Rumah Minimalis 15 Mnt ke Terminal Bus Lippo Karawaci Siap Huni J34580,Rp 830 Juta,Tangerang Lippo Karawaci,https://www.rumah123.com/properti/tangerang-lippo-karawaci/rumah-minimalis-15-mnt-ke-terminal-bus-lippo-karawaci-siap-huni-j34580-hos39773757/
Rumah 2 Lt SHM 9 Menit ke Gerbang Tol BSD Barat 1 Dibantu KPR J-36399,Rp 1.51 M,Tangerang Selatan Serpong,https://www.rumah123.com/properti/tangerang-selatan-serpong/rumah-2-lt-shm-9-menit-ke-gerbang-tol-bsd-barat-1-dibantu-kpr-j36399-hos40178220/
Rumah LT 125 SHM Siap KPR 10 Menit ke The Park Sawangan J-37320,Rp 1.47 M,Depok Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-lt-125-shm-siap-kpr-10-menit-ke-the-park-sawangan-j37320-hos40178642/
Rumah 1 Lt Siap Huni 15 Menit ke UNPAM Kampus 2 Hadap Timur J35288,Rp 570 Juta,Tangerang Selatan Pamulang,https://www.rumah123.com/properti/tangerang-selatan-pamulang/rumah-1-lt-siap-huni-15-menit-ke-unpam-kampus-2-hadap-timur-j35288-hos39791360/
Rumah Asri Luas 15 Menit ke Stasiun Rawa Buntu 3 Kt Hadap Utara J39417,Rp 780 Juta,Tangerang Selatan Serpong,https://www.rumah123.com/properti/tangerang-selatan-serpong/rumah-asri-luas-15-menit-ke-stasiun-rawa-buntu-3-kt-hadap-utara-j39417-hos40795644/
Rumah SHM 15 Menit ke Stasiun Tambun Siap Huni Dibantu KPR J-36513,Rp 530 Juta,Bekasi Bekasi,https://www.rumah123.com/properti/bekasi-bekasi/rumah-shm-15-menit-ke-stasiun-tambun-siap-huni-dibantu-kpr-j36513-hos40178194/
Rumah LT 120 Strategis Dekat Gerbang Tol Jatikarya 2 Siap Huni J39407,Rp 3.21 M,Jakarta Timur Cibubur,https://www.rumah123.com/properti/jakarta-timur-cibubur/rumah-lt-120-strategis-dekat-gerbang-tol-jatikarya-2-siap-huni-j39407-hos40795642/
Rumah 2 Lt Terawat Dekat Trans Studio Mall Cibubur Dibantu KPR J39445,Rp 1.44 M,Jakarta Timur Cibubur,https://www.rumah123.com/properti/jakarta-timur-cibubur/rumah-2-lt-terawat-dekat-trans-studio-mall-cibubur-dibantu-kpr-j39445-hos40795669/
Rumah 15 Menit ke Cibubur Junction Siap Huni Dibantu KPR J-36530,Rp 940 Juta,Bogor Kota Wisata,https://www.rumah123.com/properti/bogor-kota-wisata/rumah-15-menit-ke-cibubur-junction-siap-huni-dibantu-kpr-j36530-hos40613815/
Rumah Terawat 11 Menit ke Gerbang Tol Jatikarya 2 Dibantu KPR J38873,Rp 1.28 M,Jakarta Timur Cibubur,https://www.rumah123.com/properti/jakarta-timur-cibubur/rumah-terawat-11-menit-ke-gerbang-tol-jatikarya-2-dibantu-kpr-j38873-hos40581212/
Rumah SHM LT 165 Siap KPR 14 Menit ke Rsu Serpong Utara J-33575,Rp 940 Juta,Tangerang Selatan Bintaro,https://www.rumah123.com/properti/tangerang-selatan-bintaro/rumah-shm-lt-165-siap-kpr-14-menit-ke-rsu-serpong-utara-j33575-hos40796955/
Rumah Pik 2 Tahap 1 Posisi Hoek 2 Lantai Brand New,Rp 1.9 M,Jakarta Utara Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/rumah-pik-2-tahap-1-posisi-hoek-2-lantai-brand-new-hos38931789/
"Rumah HGB Lokasi Strategis di Menteng Dalam, Tebet, Jakarta Selatan",Rp 2.5 M,Jakarta Selatan Tebet,https://www.rumah123.com/properti/jakarta-selatan-tebet/rumah-hgb-lokasi-strategis-di-menteng-dalam-tebet-jakarta-selatan-hos18742039/
Rumah Tropical Modern Dekat Dengan Area Golf Pondok Indah,Rp 60 M,Jakarta Selatan Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/rumah-tropical-modern-di-jalan-kencana-indah-dekat-dengan-area-golf-pondok-indah-hos11290145/
Rumah Baru Strategis Dekat Stasiun MRT Cilandak Jakarta Selatan,Rp 3.42 M,Jakarta Selatan Cilandak,https://www.rumah123.com/properti/jakarta-selatan-cilandak/rumah-baru-strategis-dekat-stasiun-mrt-cilandak-jakarta-selatan-hos40803782/
Tropical Modern 3 Lantai Dengan S Pool Lift Dan Rooftop,Rp 14.9 M,Jakarta Selatan Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/tropical-modern-3-lantai-dengan-s-pool-lift-dan-rooftop-hos14149416/
"For Sale New Luxury House in Batam, Near Singapore",Rp 975 Juta,Batam Batam Centre,https://www.rumah123.com/properti/batam-batam-centre/for-sale-new-luxury-house-in-batam-near-singapore-hos40447433/
Rumah Minimalis 1 Lt Akses Dekat Terminal Kampung Rambutan Bisa KPR J33782,Rp 550 Juta,Jakarta Timur Cipayung,https://www.rumah123.com/properti/jakarta-timur-cipayung/rumah-minimalis-1-lt-akses-dekat-terminal-kampung-rambutan-bisa-kpr-j33782-hos39492235/
Rumah Posisi Hook Lengkap dengan Taman Bermain dan Kolam Renang,Rp 4.4 M,Bogor Sentul City,https://www.rumah123.com/properti/bogor-sentul-city/rumah-posisi-hook-lengkap-dengan-taman-bermain-dan-kolam-renang-hos39790010/
Termurah Premium!! Rumah Baru Indent Dekat Unj,Rp 1.25 M,Jakarta Timur Utan Kayu,https://www.rumah123.com/properti/jakarta-timur-utan-kayu/rumah-ditengah-kota-strategis-mantap-hos39904993/
Rumah Baru Sunter Rumah Baru Minimalis Sunter,Rp 3.9 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-baru-sunter-rumah-baru-minimalis-sunter-hos40810895/
"Butuh Jual Cepat Rumah 2 Lantai Sudah Renovasi Semin Furnish di Cluster Asia Tropis, Kota Harapan Indah, Bekasi",Rp 4.75 M,Bekasi Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/butuh-jual-cepat-rumah-2-lantai-sudah-renovasi-semin-furnish-di-cluster-asia-tropis-kota-harapan-indah-bekasi-hos40205061/
jual rumah Sunter agung dekat sunter paradise,Rp 2.8 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/jual-rumah-sunter-dekat-pusat-perbelanjaan-sunter-mall-hos17738561/
"TERMURAH di Bawah NJOP Rumah SHM Sunter, Jakarta Utara",Rp 5.8 M,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/termurah-di-bawah-njop-rumah-shm-sunter-jakarta-utara-hos40486778/
"Turun Harga! Jarang Ada! Rumah Komplek, Private Pool, Siap Huni",Rp 5.95 M,Jakarta Selatan Tebet,https://www.rumah123.com/properti/jakarta-selatan-tebet/turun-harga-jarang-ada-rumah-komplek-private-pool-siap-huni-hos39485852/
Ready Siap Huni Akses Motor Jakpus,Rp 475 Juta,Jakarta Pusat Johar Baru,https://www.rumah123.com/properti/jakarta-pusat-johar-baru/ready-siap-huni-akses-motor-jakpus-hos39909974/
Rumah Kenari Golf Pik,Rp 4.7 M,Jakarta Utara Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/rumah-kenari-golf-pik-hos17878828/
Dijual Rumah Green Lake City Akses Toll 5 Menit SHM,Rp 2.75 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-rumah-green-lake-city-akses-toll-5-menit-shm-hos40801267/
Dijual.3 Kt Pik.piano.golf Island,Rp 3.5 M,Jakarta Utara Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/dijual3-kt-pikpianogolf-island-hos40223207/
Nego Sampai Deal! Rumah Semi Furnished 3 Kamar Tidur Bagus dan Strategis di Metland Puri,Rp 2.7 M,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/nego-sampai-deal-rumah-semi-furnished-3-kamar-tidur-bagus-dan-strategis-di-metland-puri-hos40676962/
"Ana Rumah Baru 3.5Lt Luas 3X15m Modern Minimalis di Duri Kepa, Kebon Jeruk - * Good- Deal !!*",Rp 1.52 M,Jakarta Barat Duri Kepa,https://www.rumah123.com/properti/jakarta-barat-duri-kepa/ana-rumah-baru-35lt-luas-3x15m-modern-minimalis-di-duri-kepa-kebon-jeruk-good-deal-hos40920701/
"Rumah Mewah 3 Lantai di Komplek Eksklusif Pondok Indah – Ada Rooftop, Dekat PIM",Rp 13.4 M,Jakarta Selatan Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/rumah-mewah-3-lantai-di-komplek-eksklusif-pondok-indah-ada-rooftop-dekat-pim-hos13337179/
Rumah Besar 300M2 Jalan Boulevard Green Garden Dijual Cepat,Rp 6.5 M,Jakarta Barat Green Garden,https://www.rumah123.com/properti/jakarta-barat-green-garden/rumah-besar-600m2-green-garden-dijual-cepat-hos40394039/
Ana Rumah Semifurnish 2Lt Luas 4.5X20m Harga 1M-An Jln 2 Mobil di Jelambar - * Good- Deal !!*,Rp 1.7 M,Jakarta Barat Jelambar,https://www.rumah123.com/properti/jakarta-barat-jelambar/ana-rumah-semifurnish-2lt-luas-45x20m-harga-1man-jln-2-mobil-di-jelambar-good-deal-hos40849313/
"Ana Rumah Baru 3Lt Luas 4X15m Modern Minimalis Hadap Selatan di Taman Ratu, Kebon Jeruk - * Good- Deal !!*",Rp 2.6 M,Jakarta Barat Taman Ratu,https://www.rumah123.com/properti/jakarta-barat-taman-ratu/ana-rumah-baru-3lt-luas-4x15m-modern-minimalis-hadap-selatan-di-taman-ratu-kebon-jeruk-good-deal-hos40849577/
Rumah Hoek Design Minimalis Modern Lokasi Strategis di Bsd,Rp 4.75 M,Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/rumah-hoek-design-minimalis-modern-lokasi-strategis-di-bsd-hos40945445/
Jual Cepat !! Rumah Bgm Pik - Cendana,Rp 4.99 M,Jakarta Utara Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/jual-cepat-rumah-bgm-pik-cendana-hos40947632/
Rumah Mewah Hook Siap Huni di Kebayoran Baru Jakarta Selatan,Rp 110 M,Jakarta Selatan Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan-kebayoran-baru/rumah-mewah-hook-siap-huni-di-kebayoran-baru-jakarta-selatan-hos40834560/
Rumah Siap Huni di Green Garden Jakarta Barat,Rp 2.65 M,Jakarta Barat Green Garden,https://www.rumah123.com/properti/jakarta-barat-green-garden/rumah-siap-huni-di-green-garden-jakarta-barat-hos18916124/
"Dijual Rumah 2 Lantai Siap Huni di Cluster Vasana, Kota Harapan Indah, Bekasi",Rp 1.25 M,Bekasi Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/dijual-rumah-2-lantai-siap-huni-di-cluster-vasana-kota-harapan-indah-bekasi-hos40892002/
Rumah Siap Huni Dengan 4 Kamar Tidur Dekat Lebak Bulus I,Rp 5.5 M,Jakarta Selatan Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan-lebak-bulus/rumah-siap-huni-dengan-4-kamar-tidur-dekat-lebak-bulus-i-hos40270114/
Rumah 2 Lantai di Komplek Terbaik Cinere Siap Huni,Rp 2.1 M,Depok Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-2-lantai-di-komplek-terbaik-cinere-siap-huni-hos40933409/
Dijual Rumah Hitung Tanah di Gading Kirana Kelapa Gading Jakarta Utara,Rp 6.8 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/dijual-cepat-rumah-di-gading-kirana-kelapa-gading-jakarta-utara-hos39738385/
Rumah Siap Huni 5X20 Lokasi Strategis di Duri Kepa(Dk266a),Rp 2.5 M,Jakarta Barat Duri Kepa,https://www.rumah123.com/properti/jakarta-barat-duri-kepa/rumah-siap-huni-5x20-lokasi-strategis-di-duri-kepadk266a-hos40415580/
Rumah Meruya 10X25 Siap Huni,Rp 4.5 M,Jakarta Barat Meruya,https://www.rumah123.com/properti/jakarta-barat-meruya/rumah-meruya-10x25-siap-huni-hos40840806/
Rumah SHM 16 Menit ke Mall Btm Bogor Siap Huni Dibantu KPR J-41154,Rp 450 Juta,Bogor Ciomas,https://www.rumah123.com/properti/bogor-ciomas/rumah-shm-16-menit-ke-mall-btm-bogor-siap-huni-dibantu-kpr-j41154-hos40957654/
Rumah LT 331 SHM 8 Menit ke Gerbang Tol Pondok Kelapa Siap KPR J-40735,Rp 7.74 M,Jakarta Timur Duren Sawit,https://www.rumah123.com/properti/jakarta-timur-duren-sawit/rumah-lt-331-shm-8-menit-ke-gerbang-tol-pondok-kelapa-siap-kpr-j40735-hos40957646/
Rumah Cantik LB 130 SHM 15 Menit ke Gerbang Tol Gedong 2 J-25444,Rp 1.79 M,Jakarta Timur Cipayung,https://www.rumah123.com/properti/jakarta-timur-cipayung/rumah-cantik-lb-130-shm-15-menit-ke-gerbang-tol-gedong-2-j25444-hos40957655/
Rumah LB 105 SHM 12 Menit ke Dtc (Depok Town Center) J-40118,Rp 1.61 M,Depok Limo,https://www.rumah123.com/properti/depok-limo/rumah-lb-105-shm-12-menit-ke-dtc-depok-town-center-j40118-hos40957644/
"Enchante Eterne Bsd 10X22, 12X25, 12X31 Marmer Lift",Rp 12 M,Tangerang Bsd,https://www.rumah123.com/properti/tangerang-bsd/enchante-eterne-bsd-12x22-marmer-lift-hos39800650/
"Altadena 8X15, 10X16 Gading Serpong Best Location",Rp 3.3 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/grand-pasadena-village-8x18-9x19-strategis-best-location-hos39750653/
"Heron Ardea 9X19, 11X19 New Brand, Marmer, Lift Dll",Rp 6 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/heron-ardea-9x16-new-brand-marmer-lift-dll-hos39800614/
"Bellefont East 8X16, 10X16, 12X16 Ala Paris (Ada Lift Lebar 12)",Rp 4.2 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/bellefont-east-8x16-10x16-12x16-ala-paris-ada-lift-lebar-12-hos39472728/
Louise 3 Lantai Attic (10x15) Ceiling 6.8 Meter,Rp 5 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/louise-3-lantai-attic-10x15-ceiling-68-meter-hos39417593/
"Eonna Elyon 8X16, 9X18, 10X22 Seberang Mall Eastvara, Marmer",Rp 4.6 M,Tangerang Bsd,https://www.rumah123.com/properti/tangerang-bsd/eonna-elyon-8x16-3lt-seberang-mall-mewah-marmer-hos39827299/
"Izzi Rumah Baru Dekat Mall Eastvara, Eonna & Myza",Rp 1.4 M,Tangerang Bsd,https://www.rumah123.com/properti/tangerang-bsd/izzi-rumah-baru-dekat-mall-eastvara-eonna-myza-hos40606180/
Rumah Murah di Bsd Victoria River Park Serpong,Rp 2.9 M,Tangerang Bsd,https://www.rumah123.com/properti/tangerang-bsd/rumah-murah-di-bsd-victoria-river-park-serpong-hos19324458/
"Turun Harga !!!! Jual Cepat Rumah Minimalis 3,5 Lantai 5 Kamar di ke Kelapa Gading",Rp 3.5 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/jual-cepat-rumah-minimalis-35-lantai-5-kamar-di-ke-kelapa-gading-hos40433515/
"Rumah Mewah Pondok Indah Dekat Pim - 3 Lantai, Rooftop, Dalam Komplek Eksklusif",Rp 7.91 M,Jakarta Selatan Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/rumah-mewah-pondok-indah-dekat-pim-3-lantai-rooftop-dalam-komplek-eksklusif-hos5412962/
Turun Harga Rumah Pondok Indah Jual Bu Lokasi Terbaik Tenang Elit,Rp 31 M,Jakarta Selatan Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/turun-harga-rumah-pondok-indah-jual-bu-lokasi-terbaik-tenang-elit-hos40787272/
Rumah Brand New 3 Lantai Dijual Permata Buana Hadap Selatan 144M2,Rp 7.2 M,Jakarta Barat Permata Buana,https://www.rumah123.com/properti/jakarta-barat-permata-buana/rumah-brand-new-3-lantai-dijual-permata-buana-hadap-selatan-144m2-hos39855247/
(Kpr) Rumah 3Lantai Lokasi Cempaka Putih Dalam Kompleks,Rp 995 Juta,Jakarta Pusat Cempaka Putih,https://www.rumah123.com/properti/jakarta-pusat-cempaka-putih/kpr-rumah-2-lantai-lokasi-cempaka-putih-dalam-kompleks-hos18074948/
Rumah Ready 2 Lantai bisa KPR Jakarta Pusat,Rp 1.65 M,Jakarta Pusat Cempaka Putih,https://www.rumah123.com/properti/jakarta-pusat-cempaka-putih/rumah-2-lantai-bisa-kpr-jakarta-pusat-hos40257877/
Kpr Rumah Akses Mobil Cempaka Putih,Rp 900 Juta,Jakarta Pusat Cempaka Putih,https://www.rumah123.com/properti/jakarta-pusat-cempaka-putih/kpr-rumah-akses-mobil-cempaka-putih-hos39909830/
Rumah Mewah 2 Lantai di Taman Aries Kembangan,Rp 15 M,Jakarta Barat Kembangan,https://www.rumah123.com/properti/jakarta-barat-kembangan/rumah-mewah-2-lantai-di-taman-aries-kembangan-hos39990619/
"Rumah Murah Private Pool di Pejaten Jakarta Selatan Dekat Pejaten Village, Dekat Pintu Tol Ragunan.",Rp 27 M,Jakarta Selatan Pejaten,https://www.rumah123.com/properti/jakarta-selatan-pejaten/rumah-murah-private-pool-di-pejaten-jakarta-selatan-dekat-pejaten-village-dekat-pintu-tol-ragunan-hos40862429/
